obs_mode,x,mean_hns,std_hns,active_runs
ram,8410997.0,2.1935310227462663,4.8106663537657255,114
ram,9037337.0,2.233323381318949,4.902705756404573,114
ram,9710319.0,2.247863180672177,4.9225509003491785,114
ram,10433416.0,2.4200562527973863,5.47940355429496,114
ram,11210359.0,2.4322345496582205,5.500531525455135,114
ram,12045158.0,2.5126606099691857,5.742097413028514,114
ram,12942123.0,2.5212654742444323,5.742998593689568,114
ram,13905882.0,2.5383493473907865,5.75117994651597,114
ram,14941408.0,2.562876780448537,5.756296263639064,114
ram,16054048.0,2.5668596848549465,5.7559796147461,114
ram,17249541.0,2.5822621184117835,5.7777857699465365,114
ram,18534060.0,2.588561570935026,5.778860603486621,114
ram,19914232.0,2.6301849886250865,5.837851558768134,112
ram,21397182.0,0.3660596953454642,0.7728594238077613,14
ram,22990561.0,0.7500284028476375,0.6308733527697289,7
ram,24702595.0,0.2981900924564542,0.11824294006783789,4
ram,26542119.0,0.38973581023615206,0.07193493863038602,2
ram,28518626.0,0.31780087160576603,0.0,1
