trial_index,timestamp,trial_name,kind,policy,num_envs,episodes_started,episodes_finished,env_steps,ale_frames,cumulative_env_steps,cumulative_ale_frames,score_mean,score_median,score_min,score_max,min_player_x_alive,best_stable_left_x,notes
125,2026-04-02T12:25:55-07:00,left_jump_probe_small_0124_skull52_x56_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,82500,82500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
126,2026-04-02T12:25:55-07:00,left_jump_probe_small_0125_skull52_x56_jump12x14_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,83000,83000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
127,2026-04-02T12:25:55-07:00,left_jump_probe_small_0126_skull52_x56_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,83500,83500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
128,2026-04-02T12:25:56-07:00,left_jump_probe_small_0127_skull52_x56_jump12x14_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,84000,84000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
129,2026-04-02T12:25:56-07:00,left_jump_probe_small_0128_skull52_x56_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,84500,84500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
130,2026-04-02T12:25:56-07:00,left_jump_probe_small_0129_skull52_x56_jump12x14_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,85000,85000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
131,2026-04-02T12:25:56-07:00,left_jump_probe_small_0130_skull52_x56_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,85500,85500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
132,2026-04-02T12:25:57-07:00,left_jump_probe_small_0131_skull52_x56_jump12x14_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,86000,86000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
133,2026-04-02T12:25:57-07:00,left_jump_probe_small_0132_skull52_x56_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,86500,86500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
134,2026-04-02T12:25:57-07:00,left_jump_probe_small_0133_skull52_x56_jump12x16_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,87000,87000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
135,2026-04-02T12:25:57-07:00,left_jump_probe_small_0134_skull52_x56_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,87500,87500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
136,2026-04-02T12:25:58-07:00,left_jump_probe_small_0135_skull52_x56_jump12x16_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,88000,88000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
137,2026-04-02T12:25:58-07:00,left_jump_probe_small_0136_skull52_x56_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,88500,88500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
138,2026-04-02T12:25:58-07:00,left_jump_probe_small_0137_skull52_x56_jump12x16_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,89000,89000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
139,2026-04-02T12:25:58-07:00,left_jump_probe_small_0138_skull52_x56_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,89500,89500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
140,2026-04-02T12:25:59-07:00,left_jump_probe_small_0139_skull52_x56_jump12x16_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,90000,90000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
141,2026-04-02T12:25:59-07:00,left_jump_probe_small_0140_skull52_x56_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,90500,90500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
142,2026-04-02T12:25:59-07:00,left_jump_probe_small_0141_skull52_x56_jump12x16_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,91000,91000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
143,2026-04-02T12:26:00-07:00,left_jump_probe_small_0142_skull52_x56_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,91500,91500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
144,2026-04-02T12:26:00-07:00,left_jump_probe_small_0143_skull52_x56_jump12x16_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,92000,92000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
145,2026-04-02T12:26:00-07:00,left_jump_probe_small_0144_skull52_x58_jump12x12_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,92500,92500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
146,2026-04-02T12:26:00-07:00,left_jump_probe_small_0145_skull52_x58_jump12x12_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,93000,93000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
147,2026-04-02T12:26:01-07:00,left_jump_probe_small_0146_skull52_x58_jump12x12_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,93500,93500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
148,2026-04-02T12:26:01-07:00,left_jump_probe_small_0147_skull52_x58_jump12x12_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,94000,94000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
149,2026-04-02T12:26:01-07:00,left_jump_probe_small_0148_skull52_x58_jump12x12_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,94500,94500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
150,2026-04-02T12:26:01-07:00,left_jump_probe_small_0149_skull52_x58_jump12x12_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,95000,95000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
151,2026-04-02T12:26:02-07:00,left_jump_probe_small_0150_skull52_x58_jump12x12_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,95500,95500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
152,2026-04-02T12:26:02-07:00,left_jump_probe_small_0151_skull52_x58_jump12x12_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,96000,96000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
153,2026-04-02T12:26:02-07:00,left_jump_probe_small_0152_skull52_x58_jump12x12_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,96500,96500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
154,2026-04-02T12:26:02-07:00,left_jump_probe_small_0153_skull52_x58_jump12x12_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,97000,97000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
155,2026-04-02T12:26:03-07:00,left_jump_probe_small_0154_skull52_x58_jump12x12_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,97500,97500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
156,2026-04-02T12:26:03-07:00,left_jump_probe_small_0155_skull52_x58_jump12x12_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,98000,98000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
157,2026-04-02T12:26:03-07:00,left_jump_probe_small_0156_skull52_x58_jump12x14_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,98500,98500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
158,2026-04-02T12:26:04-07:00,left_jump_probe_small_0157_skull52_x58_jump12x14_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,99000,99000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
159,2026-04-02T12:26:04-07:00,left_jump_probe_small_0158_skull52_x58_jump12x14_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,99500,99500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
160,2026-04-02T12:26:04-07:00,left_jump_probe_small_0159_skull52_x58_jump12x14_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,100000,100000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
161,2026-04-02T12:26:04-07:00,left_jump_probe_small_0160_skull52_x58_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,100500,100500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
162,2026-04-02T12:26:05-07:00,left_jump_probe_small_0161_skull52_x58_jump12x14_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,101000,101000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
163,2026-04-02T12:26:05-07:00,left_jump_probe_small_0162_skull52_x58_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,101500,101500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
164,2026-04-02T12:26:05-07:00,left_jump_probe_small_0163_skull52_x58_jump12x14_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,102000,102000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
165,2026-04-02T12:26:05-07:00,left_jump_probe_small_0164_skull52_x58_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,102500,102500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
166,2026-04-02T12:26:06-07:00,left_jump_probe_small_0165_skull52_x58_jump12x14_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,103000,103000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
167,2026-04-02T12:26:06-07:00,left_jump_probe_small_0166_skull52_x58_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,103500,103500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
168,2026-04-02T12:26:06-07:00,left_jump_probe_small_0167_skull52_x58_jump12x14_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,104000,104000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
169,2026-04-02T12:26:07-07:00,left_jump_probe_small_0168_skull52_x58_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,104500,104500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
170,2026-04-02T12:26:07-07:00,left_jump_probe_small_0169_skull52_x58_jump12x16_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,105000,105000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
171,2026-04-02T12:26:07-07:00,left_jump_probe_small_0170_skull52_x58_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,105500,105500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
172,2026-04-02T12:26:07-07:00,left_jump_probe_small_0171_skull52_x58_jump12x16_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,106000,106000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
173,2026-04-02T12:26:08-07:00,left_jump_probe_small_0172_skull52_x58_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,106500,106500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
174,2026-04-02T12:26:08-07:00,left_jump_probe_small_0173_skull52_x58_jump12x16_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,107000,107000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
175,2026-04-02T12:26:08-07:00,left_jump_probe_small_0174_skull52_x58_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,107500,107500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
176,2026-04-02T12:26:08-07:00,left_jump_probe_small_0175_skull52_x58_jump12x16_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,108000,108000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
177,2026-04-02T12:26:09-07:00,left_jump_probe_small_0176_skull52_x58_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,108500,108500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
178,2026-04-02T12:26:09-07:00,left_jump_probe_small_0177_skull52_x58_jump12x16_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,109000,109000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
179,2026-04-02T12:26:09-07:00,left_jump_probe_small_0178_skull52_x58_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,109500,109500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
180,2026-04-02T12:26:10-07:00,left_jump_probe_small_0179_skull52_x58_jump12x16_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,110000,110000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
181,2026-04-02T12:26:10-07:00,left_jump_probe_small_0180_skull52_x60_jump12x12_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,110500,110500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
182,2026-04-02T12:26:10-07:00,left_jump_probe_small_0181_skull52_x60_jump12x12_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,111000,111000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
183,2026-04-02T12:26:10-07:00,left_jump_probe_small_0182_skull52_x60_jump12x12_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,111500,111500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
184,2026-04-02T12:26:11-07:00,left_jump_probe_small_0183_skull52_x60_jump12x12_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,112000,112000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
185,2026-04-02T12:26:11-07:00,left_jump_probe_small_0184_skull52_x60_jump12x12_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,112500,112500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
186,2026-04-02T12:26:11-07:00,left_jump_probe_small_0185_skull52_x60_jump12x12_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,113000,113000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
187,2026-04-02T12:26:11-07:00,left_jump_probe_small_0186_skull52_x60_jump12x12_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,113500,113500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
188,2026-04-02T12:26:12-07:00,left_jump_probe_small_0187_skull52_x60_jump12x12_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,114000,114000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
189,2026-04-02T12:26:12-07:00,left_jump_probe_small_0188_skull52_x60_jump12x12_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,114500,114500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
190,2026-04-02T12:26:12-07:00,left_jump_probe_small_0189_skull52_x60_jump12x12_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,115000,115000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
191,2026-04-02T12:26:13-07:00,left_jump_probe_small_0190_skull52_x60_jump12x12_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,115500,115500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
192,2026-04-02T12:26:13-07:00,left_jump_probe_small_0191_skull52_x60_jump12x12_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,116000,116000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
193,2026-04-02T12:26:13-07:00,left_jump_probe_small_0192_skull52_x60_jump12x14_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,116500,116500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
194,2026-04-02T12:26:13-07:00,left_jump_probe_small_0193_skull52_x60_jump12x14_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,117000,117000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
195,2026-04-02T12:26:14-07:00,left_jump_probe_small_0194_skull52_x60_jump12x14_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,117500,117500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
196,2026-04-02T12:26:14-07:00,left_jump_probe_small_0195_skull52_x60_jump12x14_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,118000,118000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
197,2026-04-02T12:26:14-07:00,left_jump_probe_small_0196_skull52_x60_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,118500,118500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
198,2026-04-02T12:26:14-07:00,left_jump_probe_small_0197_skull52_x60_jump12x14_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,119000,119000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
199,2026-04-02T12:26:15-07:00,left_jump_probe_small_0198_skull52_x60_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,119500,119500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
200,2026-04-02T12:26:15-07:00,left_jump_probe_small_0199_skull52_x60_jump12x14_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,120000,120000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
201,2026-04-02T12:26:15-07:00,left_jump_probe_small_0200_skull52_x60_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,120500,120500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
202,2026-04-02T12:26:16-07:00,left_jump_probe_small_0201_skull52_x60_jump12x14_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,121000,121000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
203,2026-04-02T12:26:16-07:00,left_jump_probe_small_0202_skull52_x60_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,121500,121500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
204,2026-04-02T12:26:16-07:00,left_jump_probe_small_0203_skull52_x60_jump12x14_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,122000,122000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
205,2026-04-02T12:26:16-07:00,left_jump_probe_small_0204_skull52_x60_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,500,500,122500,122500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
206,2026-04-02T12:26:17-07:00,left_jump_probe_small_0205_skull52_x60_jump12x16_tail0x16,eval,first_room_left_jump_ram,1,1,1,500,500,123000,123000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
207,2026-04-02T12:26:17-07:00,left_jump_probe_small_0206_skull52_x60_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,500,500,123500,123500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
208,2026-04-02T12:26:17-07:00,left_jump_probe_small_0207_skull52_x60_jump12x16_tail3x16,eval,first_room_left_jump_ram,1,1,1,500,500,124000,124000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
209,2026-04-02T12:26:17-07:00,left_jump_probe_small_0208_skull52_x60_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,500,500,124500,124500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
210,2026-04-02T12:26:18-07:00,left_jump_probe_small_0209_skull52_x60_jump12x16_tail4x16,eval,first_room_left_jump_ram,1,1,1,500,500,125000,125000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
211,2026-04-02T12:26:18-07:00,left_jump_probe_small_0210_skull52_x60_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,500,500,125500,125500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
212,2026-04-02T12:26:18-07:00,left_jump_probe_small_0211_skull52_x60_jump12x16_tail5x16,eval,first_room_left_jump_ram,1,1,1,500,500,126000,126000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
213,2026-04-02T12:26:19-07:00,left_jump_probe_small_0212_skull52_x60_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,500,500,126500,126500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
214,2026-04-02T12:26:19-07:00,left_jump_probe_small_0213_skull52_x60_jump12x16_tail12x16,eval,first_room_left_jump_ram,1,1,1,500,500,127000,127000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
215,2026-04-02T12:26:19-07:00,left_jump_probe_small_0214_skull52_x60_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,500,500,127500,127500,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
216,2026-04-02T12:26:19-07:00,left_jump_probe_small_0215_skull52_x60_jump12x16_tail15x16,eval,first_room_left_jump_ram,1,1,1,500,500,128000,128000,0.0,0.0,0.0,0.0,999,,small_left_jump_grid
217,2026-04-02T12:28:57-07:00,shaping_default_probe,eval,first_room_left_jump_ram,1,1,1,500,500,128500,128500,0.0,0.0,0.0,0.0,28,38,shaping_metric_probe
218,2026-04-02T12:29:23-07:00,shaping_left_grid_0000_skull44_x56_jump12x10_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,128800,128800,0.0,0.0,0.0,0.0,27,37,
219,2026-04-02T12:29:23-07:00,shaping_left_grid_0001_skull44_x56_jump12x10_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,129100,129100,0.0,0.0,0.0,0.0,27,37,
220,2026-04-02T12:29:23-07:00,shaping_left_grid_0002_skull44_x56_jump12x10_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,129400,129400,0.0,0.0,0.0,0.0,27,37,
221,2026-04-02T12:29:24-07:00,shaping_left_grid_0003_skull44_x56_jump12x10_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,129700,129700,0.0,0.0,0.0,0.0,27,37,
222,2026-04-02T12:29:24-07:00,shaping_left_grid_0004_skull44_x56_jump12x10_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,130000,130000,0.0,0.0,0.0,0.0,27,37,
223,2026-04-02T12:29:24-07:00,shaping_left_grid_0005_skull44_x56_jump12x10_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,130300,130300,0.0,0.0,0.0,0.0,27,37,
224,2026-04-02T12:29:24-07:00,shaping_left_grid_0006_skull44_x56_jump12x10_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,130600,130600,0.0,0.0,0.0,0.0,27,37,
225,2026-04-02T12:29:24-07:00,shaping_left_grid_0007_skull44_x56_jump12x10_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,130900,130900,0.0,0.0,0.0,0.0,27,37,
226,2026-04-02T12:29:25-07:00,shaping_left_grid_0008_skull44_x56_jump12x10_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,131200,131200,0.0,0.0,0.0,0.0,27,37,
227,2026-04-02T12:29:25-07:00,shaping_left_grid_0009_skull44_x56_jump12x10_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,131500,131500,0.0,0.0,0.0,0.0,27,37,
228,2026-04-02T12:29:25-07:00,shaping_left_grid_0010_skull44_x56_jump12x10_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,131800,131800,0.0,0.0,0.0,0.0,27,37,
229,2026-04-02T12:29:25-07:00,shaping_left_grid_0011_skull44_x56_jump12x10_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,132100,132100,0.0,0.0,0.0,0.0,27,37,
230,2026-04-02T12:29:26-07:00,shaping_left_grid_0012_skull44_x56_jump12x10_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,132400,132400,0.0,0.0,0.0,0.0,27,37,
231,2026-04-02T12:29:26-07:00,shaping_left_grid_0013_skull44_x56_jump12x10_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,132700,132700,0.0,0.0,0.0,0.0,27,37,
232,2026-04-02T12:29:26-07:00,shaping_left_grid_0014_skull44_x56_jump12x10_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,133000,133000,0.0,0.0,0.0,0.0,27,37,
233,2026-04-02T12:29:26-07:00,shaping_left_grid_0015_skull44_x56_jump12x10_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,133300,133300,0.0,0.0,0.0,0.0,27,37,
234,2026-04-02T12:29:27-07:00,shaping_left_grid_0016_skull44_x56_jump12x10_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,133600,133600,0.0,0.0,0.0,0.0,27,37,
235,2026-04-02T12:29:27-07:00,shaping_left_grid_0017_skull44_x56_jump12x10_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,133900,133900,0.0,0.0,0.0,0.0,27,37,
236,2026-04-02T12:29:27-07:00,shaping_left_grid_0018_skull44_x56_jump12x10_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,134200,134200,0.0,0.0,0.0,0.0,27,37,
237,2026-04-02T12:29:27-07:00,shaping_left_grid_0019_skull44_x56_jump12x10_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,134500,134500,0.0,0.0,0.0,0.0,27,37,
238,2026-04-02T12:29:27-07:00,shaping_left_grid_0020_skull44_x56_jump12x10_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,134800,134800,0.0,0.0,0.0,0.0,27,37,
239,2026-04-02T12:29:28-07:00,shaping_left_grid_0021_skull44_x56_jump12x10_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,135100,135100,0.0,0.0,0.0,0.0,27,37,
240,2026-04-02T12:29:28-07:00,shaping_left_grid_0022_skull44_x56_jump12x10_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,135400,135400,0.0,0.0,0.0,0.0,27,37,
241,2026-04-02T12:29:28-07:00,shaping_left_grid_0023_skull44_x56_jump12x10_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,135700,135700,0.0,0.0,0.0,0.0,27,37,
242,2026-04-02T12:29:29-07:00,shaping_left_grid_0024_skull44_x56_jump12x10_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,136000,136000,0.0,0.0,0.0,0.0,27,37,
